article,label
"MAYNILA, Pilipinas  -  Hinimok ni Foreign Affairs Secretary Alan Peter Cayetano ang Estados Unidos, Japan at Australia na huwag pangunahan ang Pilipinas sa mga desisyon nito sa mainit na usapin sa West Philippine Sea na kinasasangkutan ng China. Ito ay matapos maglabas ng pahayag ang tatlong bansa na nag-uudyok sa Pilipinas na igiit ang naging desisyon ng arbitration tribunal sa The Hague, Netherlands na inilabas noong nakaraang taon kung saan sinabi nitong walang basehan ang maritime claim ng China sa pinag-aagawang teritoryo. ""We expect nations not to tell us what to do. They have their own foreign policy and interests. Japan, Australia, and the US are our friends. The US is our treaty ally. But we told countries around the world we are sovereign,"" ani Cayetano. ""We'll decide what is good for us, we will decide what strategies are good for us because we are a sovereign nation,"" dagdag pa ng kalihim. Nauna nang sinabi ni Cayetano na hindi babanggitin sa binuong 'joint communique' ng mga foreign ministers mula sa Association of Southeast Asian Nations (ASEAN) ang land reclamation at militarization ng mga isla sa West Philippine Sea. Ayon sa kalihim, inihinto na umano ng China ang mga gawain nito sa kabila ng mga lumabas na ulat mula sa isang US think tank na patuloy ang konstruksiyon ng mga pasilidad sa apat na isla sa lugar. Sa inilabas na pahayag ni US Secretary of State Rex Tillerson at kaniyang mga counterpart mula sa Japan at Australia, hinimok nito ang Pilipinas na pangatawanan ang desisyon  ng UN court dahil ito ay 'final' at 'legally binding'. Subalit ayon kay Cayetano, bagama't iginagalang niya ang mga pahayag ng tatlong bansa, ang hidwaang teritoryo ay sa pagitan lamang umano ng Pilipinas at China at dapat manatiling ganito. ""We are not pro-China, pro-US, pro-Japan, pro-whatever. We are pro-Philippines and pro-Asean because we were good friends with China, good friends with Japan, and good friends with the US and we appreciate not to be told what to do,"" paliwanag pa ng Foreign Affairs Secretary.",1
"Nakatakip ang mukha ng mga tipster, na itinago sa mga alyas na ""Omar"", ""Reggie"", ""Machete"", ""Kulot"" at ""Coleen Sarmiento"", nang dumalo sa seremonya. Pinakamalaki ang tinanggap ni ""Coleen Sarmiento"" na P1.5 milyon bunsod ng pagkakabuwag ng malaking laboratoryo ng droga sa Camiling, Tarlac na naging dahilan din sa pagkakakumpiska ng 16.51 kilo ng shabu at pagkakaaresto ng anim na dayuhan na pinaghihinalaang miyembro ng international drug syndicate. Si ""Reggie"" ay tumanggap ng P732,414.84 pabuya matapos magbigay ng impormasyon sa PDEA sa isang laboratoryo sa Binondo, Maynila, na nadiskubre ang 10,831.30 gramo ng shabu at naaresto ang dalawang katao na umano'y nagmamantine ng pasilidad.",0
"PINAKAUNANG naglabas ng teaser ang Quantum Films ni Atty. Joji Alonso para sa kanilang MMFF 2014 official entry na English Only, Please, starring Derek Ramsay at Jennylyn Mercado. Unang in-upload last August 26 ang first teaser nito na agad umani ng napakaraming likes sa social media. Pagdating ng Oktubre, naging viral na ito.",0
"Sa isang pahayag sa DZBB, ipinagmalaki ni Liberal party Senatoriable Mar Roxas ang kanyang ginawa noong kapanahunan niya bilang kalihim ng Department of Interior and Local Government (DILG). Ayon kay Roxas, siya daw ang tagatugis ng mga durugista noong nanunungkulan siya sa DILG. Magugunitang iniuugnay ni Pangulong Rodrigo Duterte si Retired Police Deputy Director General Marcelo Garbo sa droga. Ayon sa Presidente, si Garbo daw ang security aide ni Roxas. Ang sinabing ito ni Roxas na tagatugis siya ng droga ay tila kinutya lang ng ilang kababayan natin sa social media. Ito po ang ilan sa kanilang mga komento. Ito po ang video clip na madalas ginagamit ng mga kritiko ni Mar laban sa kanya. Source: DZBB",1
"Kinumpirma ni Stevie Wonder, 64, masayang ama sa kanyang walong anak sa mga nakaraang karelasyon, na inaasahan niya ang pagdating ni Nia nang siya ay lumabas sa The View noong nakaraang buwan.",0
"Isa na namang kabalbalan ang ginawa ng New People's Army (NPA) sa mga kababayan natin sa Arakan, North Cotabato. Ayon sa ulat, inatake ng mga NPA ang plantasyon ng saging ng Lapanday Banana Group of Companies, matapos hindi pansinin ng kumpanya ang paghingi ng revolutionary tax ng mga rebeldeng komunista. Sugatan sa pag-atake ng NPA ang 6 na security guards ng kumpanya. Kinilala ang mga sugatan na sina Jerry Cansico, Ramar Embay, Naseran Embana, Joel Algocoy, Nelson Ampugo, at Christoval Felix. Naniniwala naman ang mga otoridad na may nasugatan din sa panig ng mga rebelde nang gumanti ng putok ang mga security guards. Ayon kay Arakan town police chief Senior Insp. Jose Mari Molina, mayroon mga bakas ng dugo sa rutang pinagtakasan ng mga bandido. Nag-talaga na ng mga pulis at sundalo sa bayan ng Dallag kung saan nakatayo ang banana farm para masawata ang pag-atake ng NPA. Basahin ang naging reaksyon ng mga kababayan natin sa kalokohang pinaggagagawa ng NPA. Source: PTV",1
"Pormal nang idineklara ng gobyerno ng Malaysia ang nawawala pa ring Malaysia Airlines Flight 370 na isang aksidente noong Huwebes at sinabi na ang lahat ng sakay nito ay ipinapalagay na patay na, upang mabigyang daan ang pagsisimula ng claims. Karamihan ng mga pamilya ng mga biktima sa China -- kung saan nanggaling ang karamihan ng mga pasahero -- ay umaasa pa rin na buhay ang kanilang mga mahal sa buhay.",0
"Kinilala ng pulisya ang suspek na si Rowell Coral, residente ng Zorra St., Barangay Paltok, Quezon City. Base sa imbestigasyon, naganap ang tangkang panghahalay dakong 6:00 noong Linggo ng umaga. Sinamantala umano ng suspek ang pagka-inosente ng 10-taong gulang na pamangkin nang kumbinsihin itong samahan siya sa silid ng kanilang bahay dahil nandoon naghihintay ang kapatid na lalaki ng biktima. Subalit nang makarating sa loob ng silid, agad na kinandado ng suspek ang pintuan at binuhat ang Grade 5 na estudyante sa kama at hinawakan ang maselang bahagi ng katawan. Inalok din umano ng salapi ang dalagita upang hindi ito pumiglas habang puwersahang hinuhubaran ng suspek. Ayon sa pulisya, binantaan din ng suspek ang dalagita na papatayin ito kung sisigaw ng tulong. Pinalad ang biktima ng biglang dumating ang kanyang ""Tiyo Berong"" sa kanilang, dahilan upang makatakas ito sa pangmomolestiya ng suspek.",0
"""No, Kris Aquino. This is not going to be the first and last that you will address this (issue), kasi napakasinungaling mo!"" Matapos umamin si Kris Aquino sa kanyang Instagram account na nagbibigay siya ng pondo sa mga anti-Duterte bloggers, hindi ito nakaligtas sa mga maaanghang na batikos mula sa mga taga-suporta ni Pangulong Rodrigo Duterte. Isa sa bumatikos kay Kris ay si Sass Rogando Sasot, lecturer sa Maastricht University. Ayon kay Sasot, magulo ang mga sinabing dahilan ni Kris sa isyu. Sa kanyang live Facebook video, hinimay ni Sasot ang mga hindi tugmang pahayag ni Kris sa totoong nangyayari. Ayon kasi sa sagot ni Kris, walang siyang isyu sa mga Marcos, pero agad itong pinasinungalingan ni Sasot. ""Ang daming mong disclaimer, na huwag isama si Bongbong (Marcos). Eh ano ba ang mga posts ni Pinoy AKo Blog? Di ba marami siyang against kay Bongbong,"" sabi ni Sasot. Binanatan din ni Sasot ang pagiging mapagmanipula umano ni Kris. Matatandaang isa sa mga pina-boost ni Pinoy Ako Blog kay Kris ay ang artikulo laban kay Sasot. ""Saka nakakaloka ka! Ngayon kung sa tingin mo ay troll ako, eh gaga ka pala, eh bakit ka nagme-message ka sa akin sa Instagram? Dahil sinabi ko sa iyo na mayroon tayong common person sa buhay natin, yung taga-ayos mo ng buhok na roommate ko before sa Makati. Nag-message ka sa akin, ang civil-civil mo... Binigay mo pa yung cellphone number mo at sinabi mo na makipagkita sa iyo. Samakatuwid kung ako ay troll sa buhay mong trantadang kang babae ka, bakit gagawin mo sa akin ito,"" dagdag pa ni Sasot. ""Walang specific instruction to attack Bongbong Marcos, pero inatake ni Pinoy Ako Blog using your money si James Deakin for simply doing a gig with BBM and saying na he talks to everyone including Kris Aquino? PLASTIC."" banat ni Sasot. Source: Sasot",1
"Ayon sa 903rd Infantry Brigade, nasa 30 miyembro ng rebeldeng grupo ang responsable sa pagsunog sa bahay ni Barangay Kagawad Oscar Rejuso. Mabilis umanong kumalat ang apoy sa kabahayan na naging sanhi upang matupok agad ito.",0
"Aba, e, mukhang ini-enjoy na ni Coco ang pagdadamit babae, dahil bukod sa pagiging prosti ay naging saleslady na rin siya dahil nga dinukot naman si Dawn ng PBB 737 na nagtatrabaho sa department store. Ang nakakaloka pa, nilalandi siya ni Jason Francisco at humiling pa ng halik na pinagbigyan naman sa pisngi na malapit sa labi. Ang landi-landi ng reaksiyon ni Paloma dahil bagay na bagay sa kanya ang mata niyang singkit na tila nanunukso. Pero hindi tapos ang sorpresa dahil sa ipinapakitang trailer ngayon ay sasali si Coco sa beauty contest. Ano ito? Halatang nag-e-enjoy na ang tigasing aktor sa pagiging girl ng role niya. Kaya bigla naming naalala si Vice na sa beauty queen sa pelikula nilang Beauty and The Bestie. Hmmm, baka naman nahingahan na ng GGV host ang bestie niya? Nakakaintriga tuloy ang biro ni Coco sa nakaraang thanksgiving presscon naman niya na, ""Panay ang tanong ninyo kung may girlfriend ako, ngayon alam n'yo na."" Hala ka Coco, baka mahipan ka ng hangin, ikaw rin! Tiyak na malayo pa ang tatakbuhing kuwento ng Ang Probinsiyano. Trulili kaya ang naririnig naming tsikang hanggang Setyembre na ito? E, kaka-announce pa lang na hanggang Hulyo ito?",0
"Isang estudyante ng De La Salle, na pamangkin ng magkapatid na pari, ang natagpuang patay at posibleng ginahasa sa kanyang apartment sa Lipa City, Batangas. Kinilala ang biktima na si Fidex Therese Dimaculangan Maranan, 21-anyos, 4th year college student ng Dela Salle Lipa. Ang hubo't hubad na bangkay ng biktima, na tinakpan ng kumot at may saksak sa leeg, ay nadiskubre ng kanyang kamag-anak na si Romulo Maranan sa loob ng kuwarto ng nirerentahang apartment sa Miracle Heights Subdivision, Barangay Antipolo Del Norte. Ayon kay Police Col. Ramon Balauag, hepe ng Lipa City Police, posibleng tatlong araw nang patay ang biktima, na pinaniniwalaang ginahasa muna bago pinaslang, batay na rin sa autopsy report. Aniya, may mga pasa sa katawan at ulo ng biktima na tila pinalo ng matigas na bagay o iniuntog sa sahig. Ang biktima ay pamangkin ni Monsignor Ruben Dimaculangan, na ngayo'y kura paroko ng St. Therese Parish sa Talisay, Lipa. Ayon naman kay Father Nonie Dolor, dating radio station manager sa lugar, sinusuportahan na lang ni Dimaculangan at ng kapatid na si Quiel, isa ring pari, ang biktima matapos itong maulila. Nag-iisa na lang din ang biktima sa lugar dahil nasa kani-kanilang destino ang magkapatid na tiyuhin nito. Samantala, inaalam na ngayon ng pulisya sa pagkakakilanlan ng suspek at sa motibo nito sa krimen kaya nagsasagawa pa sila ng masusing imbestigasyon sa kaso.",1
"Desidido si Roque, abogado ng pamilya ng ilan sa mga biktima, na kasuhan si PNoy dahil sa mabagal na usad ng kaso at hindi pa rin pagpapapanagot sa mga pumaslang sa 58 katao, kabilang ang 32 mamamahayag, noong Nobyembre 23, 2009.",0
Dalawa pa lamang sa 56 miyembro ng NSA's na kabilang sa Philippine Olympic Committee (POC) ang patuloy na hindi nakakapag-ulat ng kanilang mga pinagkagastusan mula sa hininging pondo sa Philippine Sports Commission (PSC).,0
"Naligo ng batikos mula sa mga kababayan natin ang Liberal party Senatoriable na si Florin Hilbay matapos niyang pulitikahin ang Finals ng University Athletics Association of the Philippines (UAAP) sa pagitan ng University of the Philippines at Atenro University. Makikita sa viral na larawan ang litrato ni Hilbay na hawak na karatulang ""Atin To! Tulad ng Weast Philippine Sea"". Nakatikim naman ng banat si Hilbay kay Pro-Government blogger ThinkingPinoy aka Rj NIeto. Ayon kay ThinkingPinoy, hanggang laro daw ng kabataan ay pinupulitika na. Huwag din daw tularan si Hilbay dahil kulang daw ito sa pansin. Sarap din daw sargohin ang lintik, sabi ni ThinkingPinoy. Ito po ang ilan sa mga reaksyon ng mga tao sa pinaggagawa ng Liberal Party senatoriable. Binatikos naman ni University of the Philippines Executive Vice President Ted Herbosa ang kampanya ng ilang student councils para mag-suot ng itim sa UAAP finals. ""This is not the place and time. This is Basketball. Bakit nakikisali ang agenda ng iba? Such disrespect for the UPMBT who fought tooth and nail to get here! This is their Show not you freeloaders.... UP MBT this is your Spotlight! Let none take that stage away from you! Sports teaches us life lessons.... Those who wear black are showing their disrespect for the hard work that these #16strong did the whole season. The UP Figthing Maroons worked hard to get to the UAAP Finals! This is their show and this is their time!,"" sabi ni Herbosa Matatandaang inudyukan ng ilang student councils ng UP at Ateneo ang mga manonood ng championship game na magsuot ng itim para sa kampanya nilang ""unite against violence, impunity and misogyny"". Source: GMA | TP",1
"Ayon sa mga kaanak ni Jolo at sa spokesman ng pamilya na si Atty. Raymond Fortun, nakatulong nang malaki ang pagbisita ng kanyang amang si Sen. Bong Revilla na nakakulong ngayon sa Camp Crame, para kumustahin ang kalagayan ng anak. Matatandaan na pinayagan ng Sandiganbayan si Bong na makadalaw sa anak na kritikal pa noong mga oras na iyon. Kung malaking tulong ang pahaharap ng mag-ama sa ospital, ipinagpapalagay ding nakabuti ang presence at pag-aalaga ni Jodi Sta. Maria sa kanyang hospital bed gaya ng pagpapakain at pagpapainom ng gamot. ""Malaking tulong talaga si Jodi kasi katulad kanina, ang nagpapakain sa kanya si Jodi. In fairness talaga si Jodi pa talaga 'yung naglilinis ng benda niya,"" salaysay ni Lolit Solis, talent manager ni Jolo at ng mga Revilla sa isang taped interview sa The Buzz last Sunday. ""Malaking bagay kasi siyempre mahal naman niya si Jodi so baka 'yung pagmamahal ni Jodi makatulong sa kanya,"" dagdag pa ni Manay Lolit. Sa isang banda, kahit sabihin pang on-guard ang actress-GF ni Jolo sa kanya sa ospital, may nagpapakalat naman ng tsismis na hiwalay na ang dalawa. Pero saksi raw si Atty. Fortun sa pagpapahalaga ng aktres sa boyfriend at aniya'y walang katotohanan na wala na silang relasyon. ""Hindi po sila split ni Jodi. Nakikita ko talaga at sobra pong nagmamahalan ang dalawa,"" ayon sa spokesman ng pamilya Revilla. Pinabulaanan din ito mismo ni Jolo at ayon sa bise gobernador ng Cavite, laging nasa kanyang tabi si Jodi simula nang mangyari ang aksidente. ""Umaga't gabi nandodoon si Jodi,"" dagdag pa ni Atty. Fortun, ""I'm pretty sure nakapag-boost talaga ito sa morale ni Jolo para talagang lumakas na siya at hopefully makalabas sa lalong madaling panahon.""",0
"Kaninang umaga lang ay sumuko sa Philippine National Police (PNP) si Joemel Advincula, ang lalaking nagpakilalang alyas ""Bikoy"". Ayon kay Advincula, babayaran daw dapat umano siya ng kampo ni Senador Antonio Trillanes ng kalahating milyon para lumabas sa video series na ""Ang Totoong Narco List"". Ang naturang mga videos ay naglalaman ng mga paninira sa mga kaanak ni Presidente Rodrigo Duterte sa pamamagitan ng pag-uugnay sa mga ito sa kalakalan ng droga. Base sa mga pahayag ni Advincula, kasama din daw si Senadora Risa Hontiveros at ilang personalidad sa Liberal Party sa paggawa ng mga videos. Mukhang hindi naman palalampasin ng bagong halal na kongresista na si Paolo DUterte ang sitwasyon. Balak paimbestigahan ni Paolo ang mga taong sangkot sa ma mapanirang videos. ""Without a doubt, as I have said before, Senator Antonio Trillanes was behind it. And now that many names have also surfaced, to include Sen. Risa Hontiveros and several lawyers, I believe a proper investigation is in order,"" banat ni Davao Representative-elect Paolo Duterte. Layunin daw ng mga videos na sirain ang tiwala ng publiko sa kasalukuyang gobyerno. ""It was obviously designed to inspire public disgust against the government... All the lies presented were also meant to crush the trust of the Filipino people in the government and the Duterte administration,"" dagdag pa ni Paolo. Si Paolo at si Antonio Trillanes ay matagal ng nagkakairingan. Magugunitang ipinatawag ni Trillanes ang presidential son sa isang senate hearing para imbestigahan ito tungkol sa droga. Source: Representative Paolo Duterte | ABS-CBN",1
"Pinag-uusapan ngayon ang social media post ang netizen na nagngangalang Charlene Subong. Sa kanyang post, ikinuwento nito ang ginawa ng ilang kabataan matapos paghirapan ng gobyerno at ng publiko na linisin ang nasabing lugar. Ayon kay Subong, nagtungo umano sila ng mga kaibigan niya para makita kung tunay nga bang nalinis ang Manila Bay. Nakakita daw siya ng ilang estudyante na na may kinakain at naninigarilyo. Laking dismaya niya nang makitang tinapon na lang basta-basta ng mga kabataan ang pinagkainan at ang upos ng sigarilyo sa buhangin sa may Manila Bay. ""So ayun nga kanina pumunta kami ng Manila bay para makita kung totoong malinis na nga, then itong idk kung taga OLFU ba sila base sa pants ni kuya. na tumambay din sa tabe lang namin, nag yoyosi sila and may kinakaen sila di ko alam kung chichiria ba yun or what?, then yun nga, after mag yosi dun nila tinapon mismo sa sand yung pinag sigarilyuhan nila and tinago pa nila sa ilalim ng sand, kaya we decided na tignan kung mag tatapon pa sila, while they're eating tinapon nila yung balat ng pinagkainan nila dun din mismo,"" salaysay ni Subong. Sa buwisit ni Subong, pinadampot nito sa mga kabataan ang mga ikinalat ng mga ito. ""Sobrang nakaka dismaya na makita na andami talagang bobo no? nakita ng kakalinis lang. So ayun pinadampot ko kay kuya yung kinalat nya kailangan papahiyain mo pa talaga ?!,"" ani Subong Isa pa sa ikinaiinis ni Subong ay ang reaksyon ng mga kabataan nang sitahin ang mga ito. ""Tas mag tatawanan pa sila na kala mo kinacool nila yun?? nag aaral naman siguro kayo diba?? gamitin nyo minsan yung pinag aralan nyo,"" ani Subong Habang isinusulat ito ay umabot na sa mahigit 11,000 ang nagbahagi ng post ni SUbong at umani narin ng sari-saring komento mula sa mga kababayan natin. Ang paglilinis sa Manila Bay ay isa mga proyekto ni Pangulong Duterte para mapangalagaan ang kapaligiran. Magugunitang pinagbantaan pa ng Presidente ang mga business establishments sa Manila Bay Area kung hindi sila magtatayo ng waste water treatment system. Ang inasal ng mga estudyante ay hindi pinalagpas ng mga kababayan natin. Basahin ang komento ng mga netizens. ""Yan ang Pangit sa Desiplina ng isang tao, hndi marunong umunawa sa Paligid nila.. kala Nila Dagdag Pogii sa Kanila.. tsk.. Dagdag Bobo kamo Estuyante may Bisyo pa. Suot pa panglan ng School Nila .. Grabe .. kuNg Barkada Ko yan Kaltukan Ko Nyan,"" sabi ni R. Ceriola. ""Maglagay ng pulis jan at kung mahuli Community service. At multa.,"" sabi ni A. Tangonan. ""Sana may rule na pwede damputin mga yan kapag nag tapon ng basura intentionally. Dami talagang cancer at bugok na kabataan sa pinas eh. Asan ba mga utak nyo or kung meron ba hahaha taena kahiya kayo isuspend sana kayo sa school nyo mga bobo,"" sabi ni K. Mediavillo Jr. Source: Charlene Subong | GMA",1
"Matapos mag-viral ang panayam ni ABS-CBN News anchor Karen Davila kay Senator Manny Pacquiao tungkol sa tila mapangutyang tono nito sa pakikipag-usap sa senador, inulan ng batikos si Davila. Magugunita na habang tinatalakay nila Davila at Pacquiao ang isyu kung dapat bang magkaroon muna ng college degree ang mga senador at Presidente ay pilit tinatanong ni Davila si Pacquiao kung nakatapos na ba ito ng kolehiyo. Mapapanood sa panayam na sumagot si Pacquiao na kasalukuyan itong nag-aaral para magkaroon ng college degree. Pero pilit na tiniatanong ni Davila kung mayroon natapos niya na ba ang kolehiyo. Alam ng karamihan na si Pacquiao ay lumaki sa hirap at hindi nakapagtapos ng pag-aaral noon kaya pinasok ang mundo ng boxing. Hindi pinalampas ng kilalang pro-government blogger na si RJ Nieto aka Thinking Pinoy ang inasta ni Davila. Hamon ni THinking Pinoy kay Davila, imbitahin daw siya ni Davila sa programa nito para mapakitaan niya ang ABS-CBN host kung paano maging mabait. ""Invite me to your show, Karen, and I'll show you in the kindest way how to be kind to those whose lives weren't kind to them,"" sabi ni Thinking Pinoy. Si Thinking Pinoy ay dating estudyante sa University of the Philippines pero nag drop-out dahil sa kahirapan. Matatandaang naging laman ng social media si Thinking Pinoy noong binara niya ang mga senador na miyembro ng oposisyon. Magugunitang nagbigay na ng reaksyon si Senador Pacquiao sa nangyaring interview sa pagitan nila ni Davila. At nakiusap sa publiko na huwag na taikusin si Davila. Hindi lang ito ang unang pagkakataon na naging mapangutya si Davila. Matatandaang noong 2017 kung kailan kasagsagan ng senate hearing sa fake news, sinabi ni Davila na ang naging highlight daw ng pagdinig sa senado ay ang pagtanggi ni former PCOO Assistant Secretary Mocha Uson na sumagot sa mga tanong. Source: Thinking Pinoy",1
"Madaling maiwala ang momentum lalo na kung marami kang ginagawang iba pa. Kung mayroon kang proyekto na gusto mo talagang sumulong, maghanap ka ng paraan upang mabantayan mo ang progreso nito. Kumuha ng maliit na kalendaryo (maaari ring kalendaryo sa iyong cellphone) at itala roon kung hanggang saan na ang inabot ng iyong proyekto at ano dapat ang mararating pagsapit ng itinakdang panahon. Maaari ka ring gumawa ng listahan ng sunud-sunod na hakbang tungo sa tagumpay ng iyong proyekto at lagyan ng check ang mga natapos na gawain. Puwede ka ring magsabi sa isang matapat na kaibigan tungkol sa iyong pagsisikap upang makamusta ka nito pagdating ng panahon.",0
"Sa pagdalo ni Pangulong Rodrigo Duterte sa pamamahagi ng titulo ng lupa sa mga Agrarian reform beneficiaries sa Maguindanao. Sinabi ng Presidente sa kanyang talumpati na pabor siya sa ideya ni dating Presidente Ferdinand Marcos na palitan ang pangalan ng Pilipinas at gawin itong ""Maharlika"". Ayon sa kasalukuyang Pangulo, wala daw choice ang ating bansa noong nadiskubre ito ng Espanya na pinamumunuan ni King Philip II noong 1521. ""Wala na tayong magawa. Philippines. Philippines because it was discovered by (Ferdinand) Magellan using the money of King Philip. Kaya pagdating ng ulol ginawang Philippines. Pero okay na 'yan, balang araw palitan natin,"" pahayag ng Pangulong Duterte. Magugunitang nagkaroon ng 1978 parliamentary bill na naglalayon na palitan ang pangalan ng ating bansa at tawagin itong ""Maharlika"". Ang bill ay inihain ni dating Senador Eddie Ilarde na umano'y konektado kay dating Pangulong Ferdinand Marcos. Actually, tama si (Ferdinand) Marcos. Panahon ni Marcos, tama talaga si Marcos. Gusto niya palitan (ng) Maharlika... the Republic of Maharlika. Gusto niya palitan it means... more of concept of serenity and peace,"" sabi pa ng Pangulo. Ang Pangulo ay nasa Buluan, Maguindanao upang mamahagi ng mahagit isang libong certificates of land ownership awards (CLOAS). Source: Presidential Communications | INQ",1
"Tinawag na imbento ni presidential son Paolo ""Pulong"" Duterte ang kumakalat na video sa social media na nagpapakita sa isang lalaki na nag-uugnay sa kaniya sa mga sindikato ng droga. Sa anim na minutong video na may pamagat na ""Ang Totoong Narcolist - Episode 1"", ipinakita ng narrator ang listahan ng mga tumatanggap ng kickbacks at halaga ng kanilang nakukuha na idinedeposito sa umano'y bank accounts ng mga drug lord at kanilang code names. Sa Facebook post naman ni Pulong, binanatan niya ang may inisyal na ""J.S."" na siya umanong nasa likod ng imbentong video na kumakalat sa social media na nag-uugnay sa kanya sa sindikato ng iligal na droga. ""POLO DELTA- PAOLO DUTERTE? WOW ha kung makaimbento ka wagas. Galit ka kay Waldo (Carpio) kasi binabara niya lahat ng smuggling mo ng bigas at asukal diba J. S.,"" banat ni Duterte. ""Galit ka sa akin kasi di kita pinansin sa eroplano kasi hambog ka! Ngayon pansinin na kita kasama ng kamay ko na kasing laki ng mukha mo pag nangyari yan. Yan ang totoong balita!"" dagdag pa niya. Tinawag naman ng Malacanang na isang uri ng black propaganda ang video. Para kay Presidential spokesperson Salvador Panelo, walang kuwenta at kabalbalan lamang ng mga kritiko ang nasabing video. Samantala, kinuwestiyon ni PNP Chief Oscar Albayalde ang video na hindi raw tatayong ebidensya kahit pa iprisinta sa korte. ""We question the timing also dahil eleksyon po ngayon at kung napaka very unlikely sabi ko nga ngayon lang ako nakakita kung saan merong tara ay nasa formal report pa. Very unlikely na gagawa ka ng formal report at pipirmahan ng kung sino-sino,"" ani Albayalde. Batid na rin umano ng Philippine Drug Enforcement Agency (PDEA) ang video pero sa ngayon ay hindi raw ito sapat para pagsimulan ng imbestigasyon. ""It's just like any other post in social media not unless po they will provide us or furnish us or any other law enforcement agencies with the copies of the documents they are pertaining to, mahirap pong manghusga o magsabi tungkol diyan sa mga sinasabi po nila,"" paliwanag ni Derrick Carreon, tagapagsalita ng PDEA.",1
KARUGTONG ito ng sinulat namin kahapon tungkol sa pagbabalik ni Sharon Cuneta sa ABS-CBN pagkalipas ng tatlong taon. Maayos na sinabi ng megastar nang may magtanong tungkol sa kinahinatnan ng kontrata niya sa TV5 na ayaw niya itong pag-usapan bilang respeto.,0
"Hindi pa natatapos ang palitan ng patutsada ni Davao City Mayor Sara Duterte at ni Akbayan Senator Risa Hontiveros. Maaalalang nagsimula ang sagutan ng dalawang government officials nang ipinawagan ni Hontiveros ang pagbibitiw sa pwesto ni Public Attorney's Office (PAO) Chief Persida Acosta. Ayon kay Hontiveros, ang imbestigasyon ni Acosta sa Dengvaxia ay politically motivated at ito daw ang naging dahilan kaya naapektuhan ang measles vaccination program. Dahil sa naging pahayag ni Hontiveros kay Acosta, binanatan siya ni Mayor Sara. Sinabi ng alkalde ng Davao na ginagawa lang ni Acosta ang trabaho nito at si Hontiveros ang dapat mag-resign. Buwelta pa ni Mayor Sara, nasa puwetan daw ang ulo ng senadora. Sa isang pahayag, sinagot ni Hontiveros ang mga pasaring sa kanya ni Mayor Sara. Ibinida din niya ang kanya umanong track record. Wala din daw sa puwetan niya ang kanyang ulo. Sa bawat atake din daw ng Presidential daughter ay lalong nalalaman daw na tama ang ginagawa niya at napapatunayan kung gaano ka-epektibo ang kanyang opisina sa pagsusulong ng democratic interest. ""Every time she attacks me, she validates my work and vindicates my positions on important issues. Every insult from the Mayor is a reading on the barometer I can use, second to none, to confirm how effective my office is in advancing democratic interests and goals. Sa bawat banat niya, nalalaman natin na tama ang ating ginagawa... my legislative track record speaks for itself,"" sabi ni Hontiveros sa kanyang social media account. Hindi naman pinalampas ni Mayor Sara ang boladas ni Hontiveros. Ayon sa Davao City Mayor, hindi daw dapat pagsamahin ang mga salitang ""attack"" at ""vindicate"" sa isang pangungusap. ""Ai naku po, an attack is an attack. Don't use attack, validation and vindication in one sentence. Otherwise, your attacks against the administration are validations to say that PRD is correct and therefore he is vindicated. And you still believe your head is on your shoulders? #dropmic a wall is a wall at sa bawat banat mo ke PRD ay nasasabi ng lahat na tama si Presidente Duterte,"" resbak ni Mayor Sara kay Hontiveros. Sa pagitan nila Mayor Sara at Hontiveros, kanino kayo kampi? Source: Inday Sara Duterte",1
"""We will be reaching high in 2015,"" sinabi ni Ledesma, na nakasama ang mga opisyal na sina Vice President Arnel Beroya, Chairman Domingo Panlilio, Secretary Rene Legaspi, women's head coach Noel Gonzales, men's head coach Lauro Crisostomo at Team Manager Jose Nicolas Cawed. Nakataya sa top level na ITTF World Tour Challenge ang qualifying points na makakapagbigay karapatan sa mga manlalaro para makuwalipika sa gaganaping 2016 Rio de Janeiro Olympics sa Brazil. Dagdag sa ikalawang hosting ng bansa sa torneo, na may nakatayang kabuuang P45,000 premyo, ang doubles event. ""It will be our first exposure tournament on our preparation for the SEA Games,"" pahayag ni Ledesma. ""We will also be joining the World Tennis Championships in Zunchen, China on April 26 to May 3 before finalizing our training for the Singapore Games."" Bilang panimula, magsasagawa ng libreng clinic ang TATAP sa buong bansa bago ang ITTF Coaching Course Level 1 at Level 2 para madagdagan ang kabuuan nilang 24 na certified level 1 coach. Asam ng programa na mabigyan ng tulong ang mga coach at mapalawak ang grassroots program nila. Gaganapin din ang pangunahing Super League kung saan tampok ang mga manlalarong ipiprisinta ang kanilang local government units (LGU's) na magsisimula sa Abril. Ang torneo ay team event na bukas para sa lahat ng mga manlalaro ng table tennis. Balak naman na ipadala ang junior at training pool members sa Singapore SEA Games upang bigyan ng tsansa ang mga papaangat na miyembro, gayundin ang ilan nilang binabalak na sasalihang international exposures. Hangad din na maisakatuparan ang Corporate Social Responsibility (CSR) program para sa mga under-privileged, less fortunate at incarcerated community sa pagtungo sa Tacloban City sa susunod na buwan upang isagawa ang dalawang araw na clinics.",0
