article,label
"Limang batters ang na-struck out ng pitcher na si Andy Tan nang igupo ng Blue Eagles ang Adamson University (AdU) Falcons, 5-3, sa Rizal Memorial Baseball Stadium.",0
"Sa kanyang talumpati sa isang campaign rally sa Davao City, pinuri ni Pangulong Rodrigo Duterte si dating Presidente Ferdinand Marcos. Ayon sa kasalukuyang Pangulo, si Marcos lang daw ang nag-iwan ng mga proyektong makikita natin. Ilan sa mga proyektong na nagawa noong panahon ni Presidente Marcos ayon kay Pangulong Duterte ay ang Cultural Center of the Philippines, Philippine International Convention Center at Manila's light rail transit system. ""Alam ninyo sa totoo lang, sa lahat ng mga naging presidente, sinong presidente ang may mga nagawa na makikita natin? Marcos lang,"" sabi ni Presdiente Duteret sa wikang Cebuano. Matapos ibida ang mga nagawa ni Marcos ay sabay banat naman si Pangulong Duterte sa ibang politiko. Hindi na pinangalanan ni Pangulong Duterte kung sino ang mga ito. ""It was only Marcos. At least in his time, Marcos had these built: the Cultural Center of the Philippines, PICC, and MRT. And the others? Wala. All they do is talk and criticize,,"" banat ng Pangulo. Source: GMA News | Presidential Communications",1
"NAKASAMA kami sa pa-dinner ng negosyanteng si Nino Lim para sa Atayde family sa pangunguna nina Papa Art, Sylvia Sanchez, Arjo at Ria at best friend Rohn Romulo sa Lawry's Prime Rib sa Beverly Hills, California nitong nakaraang Lunes. Si Nino ang napangasawa ng aktres na si Krista Ranillo at may tatlong anak na sila sa loob ng limang taong pagsasama sa US.",0
"Umalma si Maguindanao Mayor Datu Zamzamin Ampatuan sa black propaganda video na inilabas kamakailan sa social media nag-uugnay kay Paolo Duterte at sa pamilyang Duterte sa kalakaran ng ilegal na droga. Ayon kay Zamzamin, ninakaw umano ang kanyang pirma ng mga tao sa likod ng video na may pamagat na ""Ang Totoong Narco List - Episode 1."" ""Why is my signature there? This was supposed to be list of remittances from Southern Luzon and Southern Visayas drug syndicates,"" pahayag ni Ampatuan. ""One of the signatures on the list, which connects Paolo and Mans Carpio was mine. My signature was there but I did not sign it. Why am I being dragged into this?"" dagdag niya. ""Ninakaw ang signature ko! Bakit ako hinahatak sa ganitong issue? Sino ang gumawa? #TARA_list #Slander,"" pahayag ni Ampatuan sa kanyang Facebook account. Una ng nagpaalala ang Philippine National Police (PNP) sa publiko na huwag agad maniwala sa mga kumakalat na video at propaganda sa social media. Ayon kay PNP Chief Oscar Albayalde, panahon kasi ng eleksyon kaya maraming lumalabas na mga propaganda laban sa mga pulitiko lalo na kay Pangulong Duterte. Giit ni Albayalde, kwestunable ang umano'y listahan ni Bikoy ng mga taong sangkot sa iligal na droga dahil imposibleng gawin ito ng mga sindakto.",1
"Ipinagmalaki ni Manila Mayor Joseph ""Erap"" Estrada na nabayaran ng lokal na pamahalaan ang P613 milyong utang sa Meralco sa pamamagitan ng installment scheme na nagsimula noong 2013. Nang umupo siya sa puwesto bilang alkalde, bumulaga kay Estrada ang malaking utang sa kuryente kasabay ng banta sa Meralco na puputulan ang city hall ng supply ng elektrisidad kung hindi agad ito mababayaran. Unang nagpadala ng liham ang Meralco kay noong panahon ni Manila Mayor Alfredo Lim dahil sa pagkakautang ng siyudad sa kumpanya ng P598,257,513.09. Nang maupong mayor si Estrada, agad itong nakipagkasundo sa Meralco na babayaran ang utang sa kuryente subalit sa installment basis lamang. ""Tinakot pa kami dahil puputulan daw kami ng kuryente. Pero sinabi ko sa kanila na puputulin din namin ang kanilang mga poste sa Maynila,"" pabirong inihayag ni Estrada. Noong Marso 18, ginawaran ng Meralco ang pamahalaan ng Maynila ng Special Luminary Award matapos mabayaran nito ang halos P57 milyong utang sa supply ng tubig at P517 milyong halaga ng withholding tax na kinolekta ng administrasyon ni Lim mula sa mga empleyado subalit hindi ibinayad sa Bureau of Internal Revenue (BIR). Tadtad din ng utang ang Manila city government sa mga supplier at kontratista. Subalit sa pagsapit ng Hulyo, umaasa si Estrada na mababayaran na ang lahat ng utang ng lokal na pamahalaan mula sa mga utility company. Ito ay dahil sa pagtaas ng revenue collection ng siyudad bunsod ng adjustment na ipinatupad sa real property tax, business tax at community tax.",0
"SAN RAFAEL, Bulacan - Isang 46-anyos na lalaki na sinasabing isang big-time drug pusher sa lalawigan ang binaril at napatay ng dalawang hindi nakilalang lalaki sa Barangay Pinacpinacan kahapon ng umaga. Kinilala ni Senior Supt. Ferdinand Divina, direktor ng Bulacan Police Provincial Office, ang napatay na si Noel Castro, alyas Tasyo, 46, may asawa, ng Bgy. Pansumaloc.",0
"Kaawa-awa ang sinapit g isang 9-anyos na babae sa kamay ng kanyang tiyuhin at 5 construction worker nitong Martes ng gabi sa bayan ng Argao sa Cebu City. Base sa paunang imbestigasyon, dinala daw ng tiyuhin ang pamangkin sa lugar kung saan nagta-trabaho ang mga kapwa niya construction workers. Nagdala pa daw ng mga dahon ng saging ang tiyuhin ng biktima para dito ipahiga ang bata. At dito na halinhinan ng ginahasa ang paslit. Huminto lang daw ang mga salarin nang nagdugo ang maselang bahagi ng biktima. ""Umiiyak ang biktima. Nagsumbong at nagpunta sa police station,"" sabi ni Desk Officer ng Argao Police Station na si POw3 Roy Repolidon. Umamin ang tiyuhin ng biktima na hindi ito ang unang pagkakataon na ginahasa niya ang bata. Tumangi naman ang ibang suspek sa akusasyon laban sa kanila. SObrang sama ng loob naman ng ama ng biktima sa nangyari sa kanyang anak. Lalo ng malaman niya na ang isa sa mga suspek ay ang tiyuhin nito. Sumasailalim na sa trauma intervention ang biktima at nasa pangangalaga na ng local social welfare ng Argao. Source: GMA | MB",1
"Kasabay nito, namarkahan ng pagkatalo ang rekord ni Pinoy boxer Joebert Alvarez matapos matalo sa hometown 10-round unanimous decision kay WBA at WBO flyweight champion Juan Francisco Estrada sa Centro de Usos Multiples sa Hermosillo, Sonora, Mexico.",0
"LUMIPAD pala patungong Los Angeles, USA si Sam Milby kasama ang manager niyang si Erickson Raymundo noong Pebrero 1 dahil may commitment doon ang aktor. Matagal na ang commitment na ito ni Sam na hindi niya puwedeng hindi siputin kaya pansamantalang nahinto muna ang shooting ng pelikula nila ni Coleen Garcia na Ex With Benefits sa Star Cinema.",0
"Kamakailan ay iniulat ni Updated Tayo ang isang lugar sa Purok 8, Poblacion, Magallanes, Agusan Del Norte kung saan aksidenteng natagpuan ang natural gas deposit sa tabi ng pampang. Makikitang sumisirit ang putik at mga bato sa lakas ng pressure na nagmumula sa ilalim ng lupa. Sa pinakabagong kaganapan, ang nasabing gas deposit ay makikitang nagliliyab. Ilang oras matapos ang pangyayari , nakalanghap ang mga residente ng amoy ng gasolina. Upang mapatunayan kung galing sa deposit ang amoy na iyon, sinubukan ng mga residenteng silaban ang tubig, at hindi nga sila nagkamali, unti- unting umapoy ang nasabing gas deposit. Sa una ay mahina lang daw ang apoy na nagmumula dito, ngunit sa kalaunan ay lumalaks na ito ng lumalakas. Bandang gabi ay lumiyab na ito ng tila isang inferno. Nanatili ang pagliyab nito hanggang sa kalaliman ng gabi. Marami ang natuwa at tila naexcite sa mga bagong tuklas na kaganapan dito sa lugar ng Agusan Del Norte. Marami ang naghihintay sa mga pagsusuring gagawin ng Department of Energy para makumpirma kung talaga bang natural gas ang natuklasan sa lugar. Kung sakaling natural gas ito, makakatulong ito ng malaki sa pag-unlad ng lugar lalo na kung magagamit nila ito ng maayos. Isa ang lugar ng Magallanes sa mga lugar sa Agusan Del Norte na mayaman sa natural gas. Sa katunayan, binanggit ng uploader ng video na isa ang Magallanes sa PDA o Pre determined Area na binigyan ng go signal ng presidente Duterte for exploration, kaya't hintayin na lamang natin ang mga susunod na kaganapan sa lugar.",1
"Noong Miyerkules, nakatikim ng parusa ang isang grupo ng pulis na itinalaga sa motorcade security ng Papa mula sa Tacloban City patungong Palo matapos utusang mag-push up dahil sa pagsuway sa direktibang ito. Sinabi ni Chief Supt. Asher Dolina, commander ng police unit na magbibigay seguridad sa Papa sa Leyte, na siya ang nagpataw ng parusa matapos niyang namataan na lumingon ang mga naparusahang pulis sa kanilang convoy, sa isinagawang dry-run ng awtoridad sa ruta ng papal convoy sa Leyte. ""Hindi lang nila tinalikuran ang mga taong dapat nilang bantayan, nagdaldalan pa sila habang dumaraan ang convoy,"" pahayag ni Dolina. ""Pinag-push up ko sila bilang parusa at pinaalalahanan na dapat silang mag-concentrate sa kanilang trabaho,"" dagdag ni Dolina. Isang pulis ang itinalaga sa kada limang metro sa magkabilang panig ng kalsada sa ruta ng papal motorcade mula Tacloban patungong Palo sa Sabado. Mahigpit ding ipinagbawal sa mga pulis ang ""mag-selfie"" gamit ang kanilang cell phone. Ang direktiba sa mga pulis ay humarap sa mga tao at huwag lumingon sa pagdaan ng papal convoy upang hindi masalisihan ng masasamang elemento. ""Puwede silang lumingon kung kinakailangan. Ang layunin natin ay tumutok siya sa trabahong iniutos sa kanila,"" giit ni Dolina.",0
"Ang 64-anyos na si Valdez ay inakusahang nangomisyon ng P57.787 milyon mula sa kanyang Priority Development Assistance Fund (PDAF) na nailaan sa mga pekeng non-government organization (NGO) ng negosyanteng si Janet Lim Napoles. Agad namang naibalik sa kanyang kulungan si Valdez sa Camp Bagong Diwa sa Taguig Citykung saan doon din nakakulong ang iba pang akusado sa pork barrel scam tulad ni Napoles at Atty. Jessica ""Gigi"" Reyes, dating chief of staff ni Sen. Juan Ponce Enrile. Ginamit ng whistleblower na si Benhur Luy ang alyas ""kuryente"" kay Valdez dahil sa paggamit ng mga bogus na electric cooperative upang makakomisyon sa pork barrel fund. Sinasabing inindorso umano ni Valdez kay Napoles ang PDAF nito para ilaan sa ghost project ng mga pekeng electric cooperative.",0
"Arestado ang isang 72-anyos na lalaki at isang kasamahan niya nang lusubin ng ng Criminal Investigation and Detection Group (CIDG)-Bulacan at Animal Kingdom Foundation ang isang bentahan at katayan ng aso sa Barangay Manatal, Pandi, Bulacan. Nakilala ang suspek na si alyas ""Boy Pukpok"" o Danny Cruz na isa umanong stroke survivor. ""Pinupukpok niya 'yung aso sa ulo, i-travel nila para hindi gagalaw, para hindi mahulog sa tricycle,"" sabi ni Police Staff Sergeant Dexter Pagales. Nang tanungin ang suspek kung alam niyang bawal ang ginagawang pagkatay at pagbenta ng aso, ang sabi ni Cruz, ""Alam ko. Wala na akong... hanapbuhay. Pati malapit na ang buhay ko."" Nahuli rin ang isang kasama ni Cruz, habang nakatakas ang isa pa. Nasa 4 na patay na asong nakasako ang na-recover ng mga awtoridad sa isinagawang raid habang dalawang aso naman ang masuwerteng nakaligtas. Mahaharap ngayon ang mga suspek sa reklamong paglabag sa Republic Act 8485 o Animal Welfare Act. Naktakda namang isailalim sa rehabilitasyon at pangangalaga ang mga nasagip na aso. ""Yung aso kasi, hindi naman siya for human consumption at hindi siya healthy ipapakain sa tao. Ang aso po ay man's best friend,"" paalala ni Allan Pekitpekit ng Animal Kingdom Foundation.",1
"Nagsimula ang repair work ng mga tauhan ng Department of Public Works and Highways (DPWH) dakong 10:00 kahapon ng hapon at inaasahang matatapos ito dakong 10:00 ng Linggo ng gabi. Ang mga apektadong lugar ay kinabibilangan ng Mindanao Avenue - mula Road 8 hanggang North Avenue, second lane; at C-5 Road Pasig Blvd. hanggang Bagong Ilog ServiceRoad, southbound. Isasara sa mga motorista ang Commonwealth Avenue COA main gate hanggang COA exit gate, second lane mula median island; Commonwealth Market Extension Overpass hanggang Bicol-Leyte Overpass, second lane mula median island na kapwa northbound; at Batasan Road mula Filinvest II hanggang Payatas Road, second inner lane at CP. Garcia Avenue - mula University Avenue hanggang Maginhawa St., second lane, eastbound. Pinayuhan ng MMDA ang mga motorista na iwasan ang mga naturang lugar at sa halip ay gumamit ng alternatibong ruta upang makaiwas sa trapik. Inirekomenda ni DPWH-National Capital Region Director Reynaldo Tagudando ang pagsasagawa ng reblocking at rehabilitasyon ng mga naturang lansangan ngayong weekend bilang bahagi ng maintenance work ng mga ito.",0
"Matapos arestuhin kamakailan dahil sa cyber libel case na isinampa ng negosyanteng si Mr. Wilfredo Keng, isa na namang problema ang kakaharapin ni Rappler Chief Executive Officer Maria Ressa. At ito ay ang kaso ng kanyang kumpanya na may kaugnayan sa buwis. Binutata ng Court of Tax Appeals (CTA) 1st Division ang apela ng Rappler Holdings Corp. at ng CEO nito na si Ressa na maibalik sa Department of Justice (DOJ) ang P70-million tax deficiency cases. Dahil sa pagtanggi ng CTA, ikinasa na ng korte ang preliminary conference para sa marking of exhibits sa Marso 6. Ang pre-trial na naman ay gaganapin sa Marso 13. Magugunitang binawi ng Securities and Exchange COmmission (SEC) ang incorporation certificate ng Rappler noong 2018 dahil sa paglabag umano sa foreign ownership of mass media. Inalmahan ni Ressa ang mga kaso at tinawag itong panggigipit ngestado laban sa kanya at para kitilin ang kalayaan sa pamamahayag. Sa programa ng CNN Philippines, nagkasagutan sina Ressa at ang tagapagsalita ng Pangulong Rodrigo DUterte na si Sec. Salvador Panelo. Sa naturang pagtutuos, tila pinangaralan ng kalihim si Ressa tungkol sa kinasasadlakan nitong problema. Basahin ang reaksyon ng ilang kababayan natin sa problemang kinakaharap ni Ressa. ""Sa panahon kasi ni Pnoy pinabayaan lang silang di mkabayad ng buwis total maganda nman binabalita ngyon sinisingil sila sa panahon ni Duterte todo paninira tirada nila tpos pag binalikan iiyak ng harassment daw,"" sabi ni D. Leopardas. ""IKULONG ETO ULI... ALAM mo bah Madam na nagkahiraphirap ako sa buhay... Kahit kakarampot ang sweldo, ang laki pa nang kaltas sa Tax pero okay lang kasi obligasyon yun... Pero letche kah, karamirami nyo palang tax na hindi binabayaran.... DAPAT KANG MAKULONG,"" sabi ni J. Ubas. ""asan na kaya yong mga anti duterte ngyon may rally pang nagaganap sa at pinaglalaban ang press freedom..anu na asan ang press freedom niyon mga honghang..eh kami nga nagbabayad ng tamang buwis tapos kayo hindi hanep eh harassment agad at pangigipit ang isasagot,"" sabi ni A. Macalua. ""See ang dami mong satsat pala utang ka pala at ang laki nyan ha dapat nayaran mo kami nga mha ultimo lng ng babayad kami ng buhis ngayun pg hinuli ka dami mo recklamo kesyo injustice ang pg huli sayo huhulihin kaba kung wala kang nagawang labag sa batas? Tapos sasakay pa ang bese presedinte at amg CHR nko mg ayos ayos nga kayo para wlang gulo,"" sabi ni J. Agreas. Source: ABS",1
"Isinulat at iniulat ni Per Liljas ng Time Magazine, isinalaysaysay ng artikulo ang hirap at mga hamon, at kalaunan ay tagumpay ng operasyon na pinamunuan ng kumpanyang Ocean Adventure, na si Tim ay chief executive officer (CEO) na nagresulta upang maibsan ang pagdurusa ng halos 500 pamilya o ng buong populasyon ng Maslog, isang bayan sa Samar. Si Josephine, na tubong Maslog, ay personal na sumama sa convoy ng mga behikulo sa bayan matapos manalasa ang supertyphoon. Nang matiyak na ligtas at nasa maayos na kalagayan ang kanyang pamilya, sinimulan ni Josephine ang relief operations sa pagtayo ng isang base sa bakuran upang mamahagi ng 20 toneladang essential supplies at lifesaving medicines para sa buong bayan.",0
"Base sa ulat ng financial and media company na Bloomberg, naging Asia's best currency ang pera ng Pilipinas nitong Pebrero at maaring magtuloy-tuloy pa daw na malagpasan ng piso ang pera ng karatig bansa. Lalo din daw bubuti lagay ng pera ng Pilipinas sa tulong ng record remittances, rising investment at lumalagong domstic economy. ""The peso has been stronger recently and could continue to outperform in the region, amid sustained net foreign portfolio investments on a widely expected further declining trend of local inflation,"" sabi ng ekonomista mula sa Rizal COmmercial Banking Corporation na si Mke Ricafort. Ayon pa sa impormasyong nakalap ng Bloomberg, tumataya umano ang mga namumuhunan sa peso matapos pumalo sa $763 million nitong Enero ang net inflow ng Philippine stock at bonds. Nakatulong din daw ang mga ipinadalang pera ng mga Overseas Filipino WOrkers sa kanilang pamilya sa Pilipinas. Lumakas din daw ang Piso laban sa Dolyar nitong Pebrero. ""Investors are betting on the peso after foreign investment into Philippine stocks and bonds recorded a net inflow of $763 million in January, more than four times the level a year ago. Remittances from Filipinos working abroad climbed to an all-time high of $2.85 billion in December,"" ulat ng Bloomberg. Sa hiwalay naman na ulat, sinabi ni Pangulong Rodrigo Duterte na ang Pilipinas ay papasok sa 25 na pinakamalaking ekonomiya sa buong mundo. Binanggit ito ng Presidente noong huling bahagi ng Abril. ""The Philippines, along with the rest of Asia, is on the path of economic resurgence... By 2020, the combined economies of Asian countries will be larger than that of the rest of the world. The Philippines, in particular, is set to join the ranks of upper-middle-income countries as it is projected to become the 25th largest economy in the world in PPP terms,"" sabi ni Presidente Duterte. Magugunitang naglabas ng artikulo ang website na Business Insider at inilagay ang Pilipinas sa ikalawang puwesto sa mga bansang mangunguna sa global economy sa susunod na dekada. Source: Bloomberg | Manila Bulletin | Business Insider",1
"Dininig ng sala ni Olongapo City RTC Judge Roline Ginez-Jabalde ang apat na mosyon na inihain ng dalawang kampo, kabilang ang suspensiyon ng arraignment ni Pemberton. Ayon kay Atty. Harry Roque, abogado ng pamilya Laude, nagbabanggaan ang dalawang kampo sa kani-kanilang mosyon na may kaugnayan sa usapin ng kostudiya ni Pemberton at kung papayagan ang media coverage. Iginiit ni Roque na karapatan ng publiko na malaman ang mga kaganapan sa pagdinig sa kaso, tulad ng live coverage sa Maguindanao massacre case, na nililitis ang ilang miyembro ng maimpluwensiyang pamilya Ampatuan. Nakasaad din sa mosyon na inihain ni Roque na ilipat si Pemberton sa regular na piitan dahil ang sundalong Amerikano ay nananatili sa kustodiya ng Amerika kahit pa nahaharap ito sa reklamong pagpatay sa Olongapo RTC.",0
"Patay ang 66-anyos na retiradong guro matapos siyang patayin ng binatilyong na pick-up sa mall sa may Recto, Maynila. Ayon sa suspek na pinangalanang Jeff, nagawa niya lang daw ang krimen dahil binantaan siya ng biktima na hindi siya babayaran. Ito na umano ang ikalawang pagkakataon na nagkita ang dalawa para magtalik. ""Pagkapasok po namin, hinubaran niya na po agad ako. Tapos, ayun na po. Akala ko pagkatapos ko, tapos na po. Humiga po siya at sabi niya 'ako naman daw po'. Tapos pinipilit niya ako pero ayaw ko na po. sabi niya, hindi niya daw ako babayaran. Nabuwisit ako, nagsuntukan po kami doon at sinakal ko po siya,""sabi ni Tumanguil. Sari-saring reaksyon naman ang naging tugon ng mga netizens sa balitang ito. Source: News5",1
"Sa kanyang talumpati sa campaign rally ng Partido Demokratiko Pilipino - Lakas ng Bayan (PDP-LABAN) sa Puerto Princesa, tinukoy ng Pangulong Rodrigo Duterte kung sino ang nasa likod ng bagong paninira sa kanyang anak na si Paolo Duterte. Ayon sa Pangulo, mga dilaw daw ang utak sa nasabing blaack propaganda. Ang kulay na konektado sa mga taga-Liberal Party ay dilaw. ""Then after the election three months pa lang, kasama ang mga komunista, ang mga yellow ngayon may ginawa namang propaganda si Pulong drug.. Pati ako,"" sabi ng Presidente Banat pa ng Presidente, bakit siya makikhalo sa droga kung inuubos niya na ang mga durugista. ""Kinakatay ko na kayo mga p***** i**, bakit pa ako magano diyan sa droga?"" sabi ng Presidente Itong mga nagdaang araw ay may inilabas na video ng paninira sa pamilya ni Pangulong Duterte. Laman ng video ang patunay umano na sangkot sa droga si Paolo Duterte. Sa naturang video, nagpakita pa ng mga dokumento at mga pirma para idiin si Paolo. Ang mga paninira sa pamilya ng Pangulo ay agad binutata ng mga taga-suporta ng Presidente. Sa reaction video ni RJ Nieto o mas kilala sa tawag na Thinking Pinoy, tinalaky niya ang tila kahina-hinalang mga pirma na ipinapakita ng mga anti-DU30.. Source: VOVph via RTVM",1
"Sinabi ng isang opisyal ng PVF na nagpadala ng kanyang pagsuporta si FIVB president Dr. Ary S. Graca ng Brazil sa pagsasagawa ng demokratikong proseso upang tuluyan nang mareresolbahan ang kaguluhan sa liderato ng asosasyon sa bansa. Una nang nagpadala ang FIVB noong Nobyembre 19, 2014 ng isang attestation na kinikilala ang PVF bilang lehitimong miyembro bagamat patuloy itong binabalewala ng POC na bumuo ng sariling asosasyon na kinilala bilang Larong Balibol sa Pilipinas (LBP). ""We hereby confirm that the PVF has been affiliated to the FIVB since 1951 and is also a member of the Asian Volleyball Confederation (AVC). This federation is in good standing with the FIVB, pays its affiliation fees and attends the World Congresses,"" sinabi sa attestation ng FIVB. ""The FIVB recognizes this Federation as the legitimate and exclusive authority, under the leadership of its President, WM Karl Geoffrey Chan II and its secretary general Dr. Rustico Camangian, to govern Volleyball and Beach Volleyball in the Philippines,"" ayon pa sa sulat. Gayunman, tuluyan nang tinuldukan ng POC, sa isinagawang general assembly noong Miyerkules, ang pagkilala sa PVF na matagal nang hindi miyembro ng sports governing body sa bansa. Sinabi ni POC secretary general Steve Hontiveros na napagtanto sa Executive Board meeting na kinakailangan uli ng PVF na magre-apply upang makunsidera ang pagiging miyembro sa asosasyon. Nabuo ang desisyon ng POC Executive Board matapos na maberipika na mayroong dalawang magkahiwalay na grupo na bumibitbit sa pangalan ng PVF na binuo sa magkahiwalay na taon sa listahan ng Securities and Exchange Commission, ang una ay noong 2005 at ang ikalawa ay noong 2014. Ipinaliwanag ni Hontiveros na ang 2005 PVF na siyang kinikilala ng POC ay lubhang kaiba mula sa 2014 PVF na nakasaad na sina Chan at Camangian ang presidente at secretary general. Idinagdag ni Hontiveros na para maisaayos ng PVF ang kaguluhan at upang muling kilalanin ng POC ay muli silang mag-apply para sa membership. ""They have to apply again and go through the process of getting recognition from the international federation,"" pahayag ni Hontiveros. Huling nagtalaga at inaprubahan ng pamunuan ng PVF, sa isinagawang Board of Directors meeting noong Mayo 30, 2013 sa Vito Cruz, Manila, ang liderato matapos na magbitiw sa posisyon ang dating pangulo na si Gener Dungo. Pinalitan nila si Dungo sa pagluklok kay Chan bilang presidente habang ang chairman ay si Pedro Mendoza. Si Mendoza ay namayapa noong nakaraang taon at pinalitan naman ni Edgardo Cantada. Pumalit sa puwesto ni Chan si Artagnan Yambao bilang bise-presidente. Ang iba pang opisyales ay sina Victor Abalos (Commissioner), Roger Banzuela (Treasurer), Minerva Dulce Pante (Auditor), Nestor Bello (Referees Chairman), Yul Benosa (Rules Chairman) at Adrian Paolo Laurel (PRO).",0
"Sa pagsukong ginawa ni Joemel Advincula sa Northern Police District upang harapin ang patong patong na kaso laban sa kanya, ay nagpasya na rin itong isiwalat ang katotohanan tungkol sa Bikoy video at ang ""Totoong Narco- List"". Inamin niya na lahat ng ito ay gawa-gawa lamang at pakana ng kanyang boss na si senador Sonny Trillanes. Sinabi ni Bikoy na hindi naging madali ang pagpaplano nito na umabot rin ng 9 na buwan. Ang plano ay gumawa ng mga ingay upang madivert ang atensyon ng mga tao lalo na at nalalapit na ang eleksyon nuon. Kagustuhan nilang kahit makapasok ang Otso Diretso sa Senado upang maipagpatuloy ang oposisyon sa pangulo. Sa isang press conference na ibinahagi ng News5 sa Facebook, sinabi ni Joemel Advincula alyas Bikoy na lahat ng videong lumabas tungkol sa ""Ang Totoong Narcolist"" ay pawang scripted lamang at iniutos ng kampo ni Trillanes upang masira ang magandang rekord ng mga Duterte sa mga tao. Ang pagsira sa mga kalaban ng Liberal Party ang pangunahing plano ng tinaguriang Operation Sodoma. Ito ay nasa pamumuno ni senador Antonio Trillanes, na kanyang tinaguriang utak ng mga nasabing Bikoy videos. Gusto nilang sirain sila Bong Go at ang mga Duterte upang humina ang hatak nito sa tao at matalo sa eleksyon.. Ilang beses daw silang nagpulong upang maisagawa ang mga planong Project Sodoma na layong pabagsakin si pangulong Duterte at mapalitan ni VP Leni Robredo. At pagkatapos maupo ni Robredo bilang pangulo, ay iaappoint niya si senador Trillanes para maging bise presidente nito. Nang tanungin si Bikoy kung bakit niya ginagawa ito matapos ang lahat ng kanyang nasabi sa Bikoy videos niya, sinabi ni Advincula na siya ay sinisingil na ng kanyang konsensya. Bagama't isa siyang ex-convict, hindi naman sagad ang kanyang kasamaan upang hindi usigin ng kanyang konsensya. Sinabi niyang hindi niya kayang hayaang pang lumaganap ang kasinungalingan ng Liberal Party, at natatakot din siya sa seguridad niya at ng kanyang pamilya. Sa kabila nito, mas pinili niyang isiwalat ang katotohanan para sa sambayanan.",1
"Ito ay ayon kay PN spokesperson Commander Jonathan Zata, na nagsabing nangyari ang sunog sa isa sa mga igloo kung saan nakaimbak ang mga bala ng mga small firearms. Nagsimula umano ang sunog sa pagitan ng 5:00 hanggang 5:30 ng madaling araw kahapon. Sinabi ni Zata sa mga residente na kung may nakikita silang usok na may iba't ibang kulay sa lugar ito ay dahil kasama sa tinupok ng apoy ay mga smoke bombs, maging bala ng mga grenade launchers. Kabilang sa mga balang natupok ay mula sa M16, M14 rifles, .45 caliber, at 9mm pistol. Hindi umano makaaapekto ang sunog sa iba pang katabing igloo dahil itinayo ang ganitong imbakan para malimitahan ang pinsala sa mga katabing istruktura. Sa ngayon, patuloy na inaalam ng PN kung ano ang sanhi ng naturang insidente. Walang iniulat na nasaktan sa pangyayari.",0
"Isang video ang viral ngayon sa social media tungkol sa isang babae na umano'y iligal na nagsosolicit sa loob ng airport. Kinompronta ng lalaki ang babae at kinunan ng video dahil sa nagpapanggap umano ito na Katoliko para makapaghingi ng pera o abuloy. Mariring ang salita ng lalaki na talagang nagalit na sa babaeng umano'y miyembro ng religious group na Born Again. ""Katoliko ka? Ano ba tong pinanghihingi na 'to? Eh hindi totoong Katoliko ka."" Sinagot siya ng babae na ipapakulong daw niya, pero hinamon siya ng lalaki na pumunta sa prisinto. ""Ipapakulong mo, sige punta tayo sa pulis."" Tinalikuran siya ng babae at mabilis na lumakad ito palayo pero hindi siya tinantanan ng lalaki. ""Bawal yang ginagawa niyo. Ano bang ginagawa niyo rito. Bawal yan. Kay Quiboloy ka eh."" ""Ayan oh, dadalhin kita sa pulis tara. Ngayon ayaw mong humarap?"" ""Ang tapang ng hiya ninyo. Biro niyo pati sa airport ginaganyan niyo. Sinisira niyo yung pangalan ng mga Pilipino."" ""Nakakahiya kayo. Ginagawa niyong mga pulubi ang mga Pilipino. Tigilan ninyo yan, panloloko sa tayo yan."" ""Napakawalanghiya! Nagpapanggap na Katoliko. Eh tingnan mo nga, ngayon hindi ka makakibo. Oh hindi ba. Kay Quiboloy ka talaga.""",1
"Ayon kay Health Secretary Janette Garin, Pebrero 1 nang dumating sa bansa ang 32-anyos na nurse mula sa pagtatrabaho sa Saudi. Tumangging pangalanan ng DoH ang Pinay nurse upang maproteksiyunan ang pasyente at kanyang pamilya. Nitong Pebrero 10 na-confine ang biktima sa isang negative pressure room sa Research Institute for Tropical Medicine (RITM) sa Muntinlupa City. ""Testing was done on the patient and yielded positive results. The patient is currently confined in a negative pressure room at RITM. Patuloy syang sinusubaybayan ng ating mga doctors at health workers,"" ayon kay Garin. Nasa stable naman na kondisyon sa ngayon ang pasyente. Nagsasagawa na rin ang DoH ng contact tracing sa iba pang pasahero na nakasabay nito sa biyahe pag-uwi sa Pilipinas bagamat nilinaw ng mga eksperto na maliit naman ang posibilidad na nahawahan ang mga ito. Matatandaang noong Setyembre 2014 ay may isa na ring Pinay nurse na unang naiulat na nagpositibo sa MERS-CoV. Nasa Pilipinas na ito nang lumabas ang positibong resulta ng test sa Saudi Arabia.",0
