label,article
1,"Hindi maaring suspendihin ang isang batas na napirmahan na ni Pangulong Rodrigo Duterte. Ito ang reaksyon ni Sen. Richard Gordon sa pahayag ng Pangulo na sususpendihin niya ang implementasyon ng Motorcycle Crime Prevention Law o mas kilalang Doble Plaka Law dahil delikado ito para sa mga motorista at masyadong mataas ang multa na P50,000. Sinabi ni Gordon na napirmahan na ng pangulo ang batas kaya hindi na ito maaring suspendihin. ""Hindi pwedeng suspendehin ang batas. Batas na, pinirmahan na niya 'yan e,"" ani Gordon. Iginiit din ni Gordon na dapat maipatupad ang batas dahil sa dumaraming reported crimes na sangkot ang mga riding-in-tandem. Dagdag ni Gordong na hindi na muna pwede ibaba ang multa base sa kagustuhan ng Pangulo. ""Hindi pwede, batas na 'yan e. Pwede nating i-amend next year,"" dagdag ni Gordon. Ayon kay Gordon, sa gagawin niyang pakikipag-usap sa Pangulo hihikayatin niya itong ikunsidera ang kaniyang naging pahayag. ""Conduction sticker okay na sa akin 'yun eh, puwede 'yun eh, kapag nakita mong lumalakad papunta sayo halimbawa agawan ka ng cellphone, may makikita kang kulay agad, color-coded ito, so alam mo halimbawa kung asul ang pinili ng LTO Manila 'yun, kung pula galing sa Central Luzon, kung berde maaaring galing sa ibang lugar, so may laban na, at limang number lang ang gusto natin, alpha numeric lima lang hindi lalagpas, kaya hinahati-hati natin puwedeng iba-ibang number na iba-ibang kulay may mahahabol at may 24-hour notice."" pahayag ni Gordon. Maari aniyang na-pressure lang ang Pangulo, lalo at matindi ang propaganda laban sa naturang batas ng mga motorcycle riders. ""Hindi mo puwedeng baguhin 'yun kailangang amyendahan with all due respect to the President, alam ko syempre ako rin kung minsan kapag humaharap ako sa maraming tao ay sasabihin mo sa lahat na susubukan mo, kung babaguhin natin sa susunod na taon, puwede po nating baguhin 'yan ako mismo ang magbabago kapag hindi nag-work, pangako ko 'yan."" dagdag na pahayag ni Gordon. Muli ring iginiit ni Gordon na sa pamamagitan ng bagong batas na ito ay mababawasan rin ang Extra Judicial Killings (EJKs) sa bansa dahil ang mga motorsiklo ang nagiging ""crime machines"" sa pagpaslang ng mga ordinaryong tao, kawani ng media, abogado, politiko, huwes at maging mga pulis."
1,"Labis ang pagsisisi ng roomboy ng isang lodging house sa Butuan City na nagpadala siya sa init ng romansa ng babaeng kostumer na nagkamali umano sa pagpasok ng kwarto rason na may nangyari sa kanila. Ayon sa suspek na si Albert Caerlang, residente ng Alegria, Surigao del Norte, nagpahinga lamang siya sa kalapit na kwarto kung saan nag-check-in naman ang isang kostumer kasama ang kanyang kasintahan nang maramdaman umano niyang hinahalikan na siya na kanya namang sinabayan. Napag-alaman na umihi lamang umano ang babae ngunit nagkamali pala nang pinasukang kwarto kung kaya't laking gulat na lamang nito na iba na ang kanyang katabi hanggang matapos ang romansa. Sumuko naman si Caerlang sa mga awtoridad sa kanilang bayan matapos magreklamo ng babae management ng nasabing lodging house. Dali namang dinala siya sa Butuan City Police Office upang harapin ang kasong rape na isinampa laban sa kanya ng babae na nagkamaling pumasok sa kanyang kuwarto. ""Pumasok po siya sa kwarto kung saan ako nagpapahinga sir, kasi 24-hours akong naka-duty. Bigla na lang akong pinaghahalikan tapos alam mo naman, sir, lalaki ako kaya nakipagsabayan na rin ako sir. Hindi naman po siya pumalag dahil nasasarapan din hanggang sa nakaraos din ako sir."" ""Lumabas po ako at sumunod po siya. Doon niya nalaman na iba ang nakasiping niya sir. Makokonsidera po bang rape yon, sir, eh siya naman ang pumasok sa kwarto at unang gumapang po sa akin?"" pahayag ni Caerlang."
1,"Napatunayang guilty ng Quezon City Regional Trial Court (RTC) Branch 79 si Reynaldo Parojinog Jr. dahil sa illegal possession of drugs. Si Parojinog Jr. ay anak ni dating Ozamiz City Mayor Reynaldo Parojinog na nasawi sa operasyon kontra iligal na droga sa kanilang tahanan. Sa desisyon ng Quezon City RTC Branch 79, reclusion perpetua o habang buhay na pagkakakulong ang hatol kay Parojinog Jr. matapos mapatunayang lumabag ito sa Section 11, Article II ng Comprehensive Dangerous Drugs Act of 2002. Maliban sa panghabambuhay na pagkakakulong, papatawan ng P500,000 hanggang P10,000,000 multa si Parojinog Jr. Si Parojinog Jr. ay isa sa mga nadakip sa operasyon ng pulisya na ikinasawi rin ng kanilang ina na si Susan. Kasama niyang naaresto at nakulong ang kapatid na si Vice Mayor Nova Princess Parojinog-Echavez sa parehong operasyon. Matatandaan na Nobyembre 2018 nang sinabi ni Pangulong Rodrigo Duterte na ""uubusin"" niya ang mga Parojinog. PANOORIN: REYNALDO PAROJINOG JR. HINATULANG GUILTY SA KASONG ILLEGAL POSSESSION OF PROHIBITED DRUGS"
1,"The long misery of the residents crossing the Cagayan River using the dilapidated old Pigalo bridge has come to an end after the new all-weather bridge is completed recently. This, after the Department of Public Works and Highways (DPWH) regional office here has finally completed the P458 million all-weather Pigalo bridge located between Angadanan and San Guillermo towns traversing the Cagayan river. The old overflow Pigalo bridge, which connects the eastern part of Isabela to other local government units in Isabela was destroyed by recent typhoons that hit the province in previous years. The bridge spans 450 meters and has a 500-meter road network for approaches with drainage structures and embankment protections. ""The office has completed the construction of Pigalo bridge fulfilling the dream of the residents who live in the area after a long wait of six years,"" Engr. Melanio C. Briosos, DPWH regional director said. He said the new mega bridge that replaced the old dilapidated overflow bridge structure puts out the misery of the people who have been risking their lives and properties crossing the old ravaged bridge, posing danger to motorist and pedestrians in the past years. Briosos added that with the construction of the 450-meter bridge, residents of the Cagayan Valley province will no longer be burdened in transporting their agricultural products to the to commercial centers."
1,"Isang video ang viral ngayon sa social media tungkol sa isang babae na umano'y iligal na nagsosolicit sa loob ng airport. Kinompronta ng lalaki ang babae at kinunan ng video dahil sa nagpapanggap umano ito na Katoliko para makapaghingi ng pera o abuloy. Mariring ang salita ng lalaki na talagang nagalit na sa babaeng umano'y miyembro ng religious group na Born Again. ""Katoliko ka? Ano ba tong pinanghihingi na 'to? Eh hindi totoong Katoliko ka."" Sinagot siya ng babae na ipapakulong daw niya, pero hinamon siya ng lalaki na pumunta sa prisinto. ""Ipapakulong mo, sige punta tayo sa pulis."" Tinalikuran siya ng babae at mabilis na lumakad ito palayo pero hindi siya tinantanan ng lalaki. ""Bawal yang ginagawa niyo. Ano bang ginagawa niyo rito. Bawal yan. Kay Quiboloy ka eh."" ""Ayan oh, dadalhin kita sa pulis tara. Ngayon ayaw mong humarap?"" ""Ang tapang ng hiya ninyo. Biro niyo pati sa airport ginaganyan niyo. Sinisira niyo yung pangalan ng mga Pilipino."" ""Nakakahiya kayo. Ginagawa niyong mga pulubi ang mga Pilipino. Tigilan ninyo yan, panloloko sa tayo yan."" ""Napakawalanghiya! Nagpapanggap na Katoliko. Eh tingnan mo nga, ngayon hindi ka makakibo. Oh hindi ba. Kay Quiboloy ka talaga."""
1,"Matinding paghihinagpis ang nadarama ngayon ng mga kamag-anak ng isang 83-anyos na matandang babae na natagpuang patay sa damuhan. Ibinahagi ni Lanie Cid sa Facebook ang sinapit ng kanyang lola na nawawala na umano ng apat na araw. Kabilang sa ibinahaging larawan ni Lanie ay ang missing flyer ng kanyang lola na si Consolacion Umali Abad na nakatira sa No.18 Pag-asa Compound, Kalawaan, Pasig City. Natagpuan ang matandang babae na nakatali ang kamay at paa, nakabusalsal sa bunganga, at nakababa ang kanyang pang-ibabang saplot. Umani naman ng matinding pagkapoot at emosyon mula sa mga netizens ang balitang ito dahil wala na umanong pinipili ang mga masasamang loob. Samantala, inaantay pa ang resulta ng autopsy upang matukoy ang dahilan ng pagkamatay ng matanda."
1,"Isang nakakalungkot na pangyayari ang pumalit sa sana'y masayang araw ng pag-iibigan ng mag-nobyong Brian at Danica. Ikakasal na sana ang dalawa sa pinakahihintay na araw ngunit tinapos ito nang maaksidente si Danica, 23-anyos. Nabangga kasi ang sinasakyang kotse ni Danica sa isang nakaparadang truck na minamaneho ng kanyang ama sa Barangay Pasil, Santander noong March 25. Napag-alaman na 4na buwang buntis si Danica at kagagaling lang nito sa check-up nang maganap ang aksidente. Handa na sana ang lahat para sa kanilang pag-iisang dibdib at mismong si Danica pa ang gumawa ng kanilang mga giveaways. Sa kabila nito, ninais pa rin ni Brian na ituloy ang kanilang kasal kung kaya humingi siya ng pahintulot sa simbahan. Bagamat pumayag ang simbahan na maglagay ng dekorasyon na parang sa isang kasal, hindi pa rin ito maituturing na kasal dahil ang seremonya ay para lang daw sa mga buhay. Kaya naman sa araw ng libing ni Danica, nagawang lumakad ni Brian na naka-military uniform na tila sila ikakasal. Ginanap ang misa para kay Danica sa kanyang libing at nagawa pang halikan ni Brian sa huling pagkakataon ang pinakamamahal. BASAHIN ANG BUONG POST MULA KAY GODDESS MINERVA:"
1,"Nag-viral ngayon sa social media ang isang litrato ng aso matapos dikitan umano ng sticker na may mukha ng kandidato sa pagka-mayor sa Paranaque City. Ang viral na larawan ay ibinahagi ng isang concerned netizen na si Joshua Apundar na may caption na, ""Tao kayo pero ugali nyo hayop kung ano ano pinaggagagawa nyo sa aso nananahimik yung aso kung ano ano nasa isip nyo. PS: Aso concern ko wala akong sinisiraang partido."" Habang papunta sa kanyang trabaho, nakita umano ni Joshua ang aso sa Samoa St. Better Living Subdivision sa lungsod ng Paranaque. Dahil dito ay nadismaya siya sa naglagay ng campaign sticker sa isang kawawang aso. Makikita sa nakadikit na sticker sa aso na nakakapit hanggang balat at tila mahirap itong tanggalin. BASAHIN ANG ISA PANG POST NI JOSHUA TUNGKOL SA MGA NAGAGALIT SA KANYANG IBINAHAGI NA LARAWAN:"
1,"Maraming kababayan natin ang siguradong magpupunta sa beach ngayong summer at bakasyon para maglibang at makapag-swimming. Pero dapat parin na maging mapagmatyag at siguraduhin ang kaligtasan ng buong pamilya, lalo na ang mga bata. Nag-viral noon nakaraang taon ang pagkamatay ng isang bata habang naliligo sa dagat. Ayon sa Facebook post ni Rosemae Tomilloso Alegre, nakagat umano ang kanyang pamangkin ng isang dikya o jellyfish. BASAHIN ANG KANYANG POST SA FACEBOOK: Kung sakaling nakagat ng dikya o jellyfish, dapat itong lagyan ng suka nang 15 hanggang 30 minuto. At kung walang suka ay puwede rin gumamit ng salt water. ""Jellyfish stings are a common problem at the beach, but not all jellyfish stings are dangerous. When stung by a jellyfish, the first thing you will feel is a stinging, itchy pain. Eventually, you will experience swelling, and uneven marks on the skin. If the jellyfish is venomous, you will experience difficulty breathing, and in some cases, dizziness. ""'Yung iba dumidiretso eh, puwedeng ikamatay 'yun,"" ayon kay Dr. Victoria Abesamis, hepe ng Medical Professional Services ng East Avenue Medical Center. ""Immediate treatment is necessary, as jellyfish have nematocysts, or stinging cells, that release toxins that can spread through the body. If stung by jellyfish, soak the affected area in vinegar for 15 to 30 minutes. If no vinegar is available, salt water may be used. Fresh water should be avoided, however, as this can only produce more toxins. Kasi 'yung ihi, di naman lahat ng ihi ay acidic. Dapat kasi kasing acidic ng suka o acetic acid,"" dagdag ni Abesamis. Bumuhos naman ang pakikiramay ng maraming netizens sa social media dahil sa nangyari sa bata."
1,"Pinasinayaan ng Department of Public Works and Highways (DPWH) ang dalawang bagong pumping stations sa Valenzuela City upang matugunan ang madalas na pagbaha sa mga lugar dito. Ang dalawang flood control infrastructure ay itinayo sa Barangays Wawang at Coloong na ginugulan ng P1.028 billion ng pamahalaan at kabilang sa priority projects sa ilalim ng feasibility study sa Valenzuela-Obando-Meycauayan (VOM) Area and Drainage System Improvement Project. Ayon kay DPWH Secretary Mark Villar, ang nasabing mga proyekto ay makatutulong para mapababa o matuyo ang pagbaha sa malalaking lugar sa Valenzuela City hanggang Meycauayan River, at maiwasan ang pinsala ng madalas na pagbaha sa lugar na matagal nang nararanasan ng mga residente. Ikinabit sa pumping stations ang primary at secondary trash rakes na siyang haharang sa mga basura sa pagpasok sa pumps at mapapanatili na malinis ang ilog. Taglay ng proyekto ang anim na submersible axial flow propeller pumps, apat na sets para sa Wawang Pulo at dalawa sa Coloong, na may capacity ang bawat isa na 3.5 cubic meters. Mayroon din itong generator sets, flood gates, conveyors, stop logs, at gantry cranes, na nagtataglay ng 20,000-liter capacity diesel storage tank. Matatandaan na noon pa man ay naghahanap na ng pang matagalang solusyon ang Valenzuela City sa problema ng pagbaha sa lugar, partikular sa bahagi ng Baranggay Pulo na madalas nakararanas ng matinding baha sa panahon ng tag-ulan."
1,"Isa sa ambisiyosong proyekto ng Duterte administration ay ang Mega Drug Abuse Treatment and Rehabilitation Center (Mega DATRC)sa Fort Magsaysay sa Nueva Ecija pero tila hindi ito masyadong napapansin dahil abala ang mga kritiko at mainstream media sa pagpuna sa mga napapatay sa drug war campaign. Sa ulat ni Erwin Tulfo, ibinahagi niya ang mga nagawa ng nasabing center at kung ano ang mga naging epekto nito sa mga kababayan natin nalulong sa masamang bisyo. Ang center ay kayang mag-accommodate ng 10,000 drug dependents at may iba't-ibang pasilidad tulad ng gym, palaruan, at classrooms. Wala namang nagastos ang gobyerno sa nasabing proyekto dahil donasyon ito ng Chinese businessman na si Huang Rulun matapos kausapin ni Pangulong Rodrigo Duterte. Ang proyekto ay patunay na may malasakit ang kasalukuyang gobyerno sa mga kababayan nating nalulong sa ipinagbabawal na gamot. At taliwas sa ibinibintang ng ilang kritiko na basta na lang pinapatay ang mga sangkot sa droga. Sa ngayon, nasa 1,000 drug dependents ang ginagamot sa nasabing rehab na karamihan ay sumuko sa Oplan Tokhang ng pamahalaan."
1,"Naging viral ngayon ang isang post sa social media patungkol sa 6-anyos na bata matapos isugod sa ospital ang sisiw na kanyang nasagasaan gamit ang bisikleta. Halo-halo ang naging emosyon ng mga netizens na nakakita sa larawan ng batang lalaki na may hawak na sisiw at pera. Habang nagbibisikleta ang bata, nasagasaan daw umano nito ang sisiw. Sa takot na mamatay ito, dinala niya ito sa kanilang bahay at pinilit ang mga magulang na dalhin ang sisiw sa ospital. Nang tumanggi ang kanyang mga magulang, kusa na nang isinugod ng bata sa ospital ang sisiw dala ang kanyang sariling pera. Ang bata ay umuwing umiiyak dahil hindi umano siya natulungan ng mga staff ng ospital. Sa halip, kinunan siya ng larawan sa labis na katuwaan sa pinakitang malasakit at pagiging responsable sa isang hayop. Dahil dito, maging ang mga netizens ay kinagiliwan ang ginawa ng bata."
1,"Isang 6-anyos na babae sa Sorsogon ang muntik nang mapahamak dahil sa karayom na nakalimutang itabi hanggang sa mahigaan at bumaon sa kaniyang katawan. Nanghihina at hirap kumilos ang batang si Carlene Villaceran nang humingi ng tulong sa Kapuso Foundation nitong nakaraang Enero bunga ng karayom na bumaon sa likod ng katawan ng bata. ""Ako po kasi talaga nagtatahi pero hindi ko naman po akalain na may matitirang karayom sa higaan namin,"" sabi ng lola ng bata na si Monica Mendina. Bagaman naoperahan na si Carlene sa Sorsogon, hindi naman umano natanggal ang karayom na pumasok na sa katawan ng bata. Nang ilapit ng Kapuso Foundation si Carlene kay Dr. Beda Espineda, isang pediatric surgeon, lumitaw sa pagsusuri na wala na sa likod ng bata ang karayom at lumipat na sa ibang parte ng katawan na malapit sa baga. Kaya naman isinailalim agad si Carlene sa isang operasyon. Mabuti na lang umano at naagapan ang paggalaw ng karayom at hindi tuluyang bumaon sa kaniyang baga. ""Nagbutas kami sa tagiliran, pumasok kami ng instrumento na parang forcep lang, naabot naman at nadukot namin yung karayom,"" paliwanag ni Dr. Espineda. Labis naman na ikinatuwa ng ina ni Carlene ang magandang balita at nakauwi na rin ang mag-ina sa Sorsogon para makapaghanda na sa susunod na pasukan."
1,"Nagsimula nang maglayag ang barko na lulan ang 69 container vans ng mga basura ng Canada at iba pang kargamento. Matapos ang sampung oras na proseso ng pagkakarga, sinabi ni SBMA deputy administrator for port operations Rani Cruz na natapos ang mga containers na naglalaman ng basura sa MV Bavaria. Nagpapalamat si Subic Bay Metropolitan Authority (SBMA) Chairman at Administrator Wilma Eisma dahil sa naging hakbang ni Pangulong Rodrigo Duterte upang maialis sa bansa ang mga tone-toneladang basura. ""We thank President Rodrigo Duterte for his decisive action that brought about a satisfactory conclusion to this sordid chapter in our history. This is one proud moment for all Filipinos,"" ani Eisma. Natagalan ang pag-alis ng barko dahil hindi ito ekslusibo para lang sa containers na naglalaman ng basura. Mayroon pa aniya itong iba pang kargang shipping containers na nasa 127 ang bilang dahilan para mabago ang oras ng pag-alis ng barko. May stopover muna sa Kaohsiung, Taiwan ang barko para ilipat sa mother vessel, bago didiretso sa Canada. Inaasahang darating sa Port of Vancouver sa Canada ang nasabing mga container na may lamang basura sa June 22. Ayon sa Local Canadian Press, sa sandaling dumating sa Canada, ang mga basura ay susunungin sa kanilang waste-to-energy facility sa Burnaby. Samantala, malabo pa namang maisunod sa shipment na ito ang iba pang naipasok na basura sa Pilipinas. Ang mga basura mula sa Australia ay pinagtatalunan pa kung basura nga ba ito o engineered fuel, habang ang nagmula sa Hong Kong ay dadaan pa sa pagsasampa ng kaso laban sa mga nag-import nito."
1,"Isang lalaki na tinamaan ng Stage 4 colon cancer dahil umano sa adiksyon sa paglalaro ng Mobile Legends ang humihingi ngayon ng tulong pinansyal sa social media. Ayon kay Michael Tumagan, nawalan siya ng disiplina sa katawan dahil sa paglalaro ng Mobile Legends kahit hindi na aniya siya kumakain at natutulog. Hanggang sa makaramdam si Michael nang hindi maganda sa kanyang katawan. Aniya, hindi na maaalis pa ang tumor sa kanyang rectum dahil malala na umano ito. Hindi na rin pwede galawin ang tumor kasi maapektuhan nito ang pantog at gal bladder niya na posibleng maging sanhi na kanyang pagkamatay. Humihingi ngayon ng tulong pinansyal si Michael para sa radiation therapy na tanging paraan aniya para lumiit ang kanyang tumor. BASAHIN ANG BUONG POST NI MICHAEL MULA SA KANYANG FACEBOOK ACCOUNT: BASAHIN ANG NAUNANG POST NI MICHAEL:"
1,"Hinikayat ng university lecturer at pro-Duterte blogger na si Sass Rogando Sasot ang common-law wife ni Pangulong Rodrigo Diterte na si Honeylet Avacena na maghain ng reklamo laban sa Google sa Estados Unidos para ibunyag kung sino ang nasa likod ng black propaganda video kung saan idinadawit si Veronica ""Kitty"" Duterte sa iligal na transaksyon sa droga. Mas mabuting magsampa na lamang ng kaso si Honeylet sa mga taong nasa likod ng mapanirang video laban sa kanyang pamilya dahil halata naman umanong puro peke ang mga inilabas na dokumento ni alyas Bikoy. BASAHIN ANG OPEN LETTER NI SASS ROGANDO SASOT KAY HONEYLET:"
1,"Hinahanap na ngayon ng pulisya ang isang 69-anyos na lay minister sa Quiapo Church na nakunan ng video habang minomolestiya ang isang batang babae. Makikita sa video na nasa isang fast food chain na Mang Inasal nang gawin ang kahalayan. Hawak na ng pulisya ang orihinal na kopya ng video kung saan makikita ang ginawang pangaabuso sa menor de edad na babae. Kinilala ang suspek na si Victorino Abot Jongco, 69-anyos, na isang lay minister ng Quiapo Church. Natunton ng pulisya nitong Biyernes, Marso 5, ang 12-anyos na babe na nakilala ng ilang mga tauhan ng Quiapo Church. Nagbigay na ng pahayag ang bata sa pulisya, kasama ang kanyang lola. Ayon sa batang biktima, hindi raw bababa sa tatlong beses nangyari ang panghahalay na ginawa ng lay minister. ""Iniwan kasi siya ng lola niya sa simbahan tapos maglalaba, so naging familiar na sa kanya ang mga tao sa simbahan,"" paliwanag ni Manila Police District (MPD) Quiapo station commander Police Major Melvin Florida."
1,"Nakakadurog ng puso ang viral na larawan ng isang matandang babae na natagpuan na lamang na patay sa lugar kung saan siya nagtitinda. Ayon sa Facebook post ng netizen na si Kevin King Jardiolin Malabug, 85-anyos na umano ang matandang nakilala lamang na si Lola Juanita. Nagtitinda raw ito at hindi agad napansin ng mga dumaraan na wala na pala itong buhay sa kanyang puwesto ng paninda. Makikita na nakasubsob ang matanda na parang nakatulog lang ito ngunit nang usisain, hindi na pala ito humihinga. Ayon kay Kevin, magsilbing aral nawa ito sa atin lalo na sa mga mayroon pang mga lolo at lola. Aniya, pahalagahan natin sila habang sila ay nabubuhay at kung sila ay nagtatrabaho pa sa kabila ng kanilang edad para sa inyong pamilya, malaking bagay na tulungan sila at bigyan naman ng oras na magpahinga."
1,"Hinamon ni Sen. Antonio Trillanes IV si presidential son at dating Davao City Vice Mayor Paolo Duterte na patunayan na wala siyang kinalaman sa illegal drug trade base ukol sa isang black propaganda video na kumakalat sa social media. Itinanggi naman ni Trillanes ang mga paratang na siya umano ang mastermind sa nasabing video. Sa kaniyang inilabas na pahayag, binati ni Trillanes ang sinumang nasa likod ng video laban sa pamilyang Duterte. ""First of all, let me congratulate the people behind the videos that linked the Duterte family to illegal drugs! The accusations of the witness were very serious, quite pointed and well-explained,"" ani Trillanes. ""Having said that, I really wish I was part of the making of the videos so I could relish these moments but sadly I am not. In the meantime, I am looking forward, as everyone else, to the next episode,"" aniya pa. Saad pa ng senador, dapat na umanong patunayan ng pamilya ni Pangulong Rodrigo Duterte na wala silang kinalaman sa droga at pirmahan na ang waiver para masuri ang bank account nito. ""When you (Duterte) falsely accused me of having offshore bank accounts, I confronted it squarely and didn't stop until I was able to debunk your lies. And when you realized na napatunayan ko na hindi totoo ang mga paratang mo, umatras ka at inamin na inimbento mo lang yun. Ano, ganun na lang yun? Until your next lie?"" pakli nito. Hinamon naman nito si Paolo na ipakita na ang tattoo sa likod na iniuugnay niya sa isang drug syndicate, maging sa video ay sinabing may code name umano sa likuran na mag-uugnay sa kanya sa droga. ""Kaya ang hamon ko sayo, pumirma ka ng bank secrecy waiver para ipakita na hindi ka corrupt at hindi galing sa droga ang mga bilyon bilyon mo sa bangko. Ikaw naman Polong, ipakita mo na lang ang likod mo, ang dami mo pang arte,"" saad nito. Ito rin ang hamon ni Sen. Leila de Lima para umano matuldukan ang mga alegasyon na sangkot ang anak ni Pangulong Duterte sa operasyon ng droga sa bansa. ""There's just one easy thing to do on the part of Paolo Duterte to put closure to this lingering issue about his alleged involvement in the illegal drug trade. Show his back. Does he have a tattoo or not? If so, what tattoo? Simple! Is that too much to ask? Aren't tattoos meant to be shown or displayed?"" saad ni De Lima. ""He had a chance to do that during the Senate hearing when challenged by Sen. Trillanes. He blew it. Here's another chance. If he has nothing to hide, Polong must go for it,"" diin pa ni de Lima."
1,"Handa umano si Vice President Leni Robredo na pumalit kay Pangulong Rodrigo Duterte kung sakaling magdeklara man ito ng revolutionary government. Sa panayam kay Robredo sa launching ng ""Ahon Laylayan"" coalition sa Tagbilaran City sa Bohol ay sinabi niyang bahagi iyon ng kanyang mandato. ""Iyong pagdeklara ng Pangulo ng revolutionary government, medyo nagulat ako dahil abogado siya, at alam niya na labag ito sa Konstitusyon,"" ani Robredo. Lahat naman aniya ng kumandidatong bise presidente ay dapat handa sa sitwasyon sakaling kailanganin siyang maupo bilang Pangulo ng bansa. ""Lahat naman ng kumakandidato (ng) pangalawang pangulo dapat ready sa ganyang eventuality. Kasi yun naman ang mandato ng opisina,"" saad ni Robredo Giit ni Robredo nalabag sa Saligang Batas ang pagdedeklara ng revolutionary government dahil kapwa sila nanumpa sa kanilang tungkulin nang maluklok sa pwesto. ""Medyo nagulat ako dahil abogado siya at alam niya labag ito sa Constitution. Hindi siya naaayon sa Constitution. Kaming dalawa pareho nanumpa na ipagtanggol ang Constitution ng Republika ng Pilipinas. Pag nag-deklara siya ng revolutionary government ang gusto ba nito sabihin inaabandona niya yung kanyang pinanumpaan?"" aniya."
1,"Umalma si Maguindanao Mayor Datu Zamzamin Ampatuan sa black propaganda video na inilabas kamakailan sa social media nag-uugnay kay Paolo Duterte at sa pamilyang Duterte sa kalakaran ng ilegal na droga. Ayon kay Zamzamin, ninakaw umano ang kanyang pirma ng mga tao sa likod ng video na may pamagat na ""Ang Totoong Narco List - Episode 1."" ""Why is my signature there? This was supposed to be list of remittances from Southern Luzon and Southern Visayas drug syndicates,"" pahayag ni Ampatuan. ""One of the signatures on the list, which connects Paolo and Mans Carpio was mine. My signature was there but I did not sign it. Why am I being dragged into this?"" dagdag niya. ""Ninakaw ang signature ko! Bakit ako hinahatak sa ganitong issue? Sino ang gumawa? #TARA_list #Slander,"" pahayag ni Ampatuan sa kanyang Facebook account. Una ng nagpaalala ang Philippine National Police (PNP) sa publiko na huwag agad maniwala sa mga kumakalat na video at propaganda sa social media. Ayon kay PNP Chief Oscar Albayalde, panahon kasi ng eleksyon kaya maraming lumalabas na mga propaganda laban sa mga pulitiko lalo na kay Pangulong Duterte. Giit ni Albayalde, kwestunable ang umano'y listahan ni Bikoy ng mga taong sangkot sa iligal na droga dahil imposibleng gawin ito ng mga sindakto."
1,"Hinimok ni Senate Minority Leader Franklin Drilon ang Blue Ribbon Committee na muling buksan ang imbestigasyon sa umano'y pagkakasangkot ni presidential son at dating Davao City Vice Mayor Paolo Duterte sa iligal na droga sa bansa. Kasunod aniya ito ng pagkalat ng video sa social media na may pamagat na ""Ang Totoong Narcolist - Episode 1"" na nagsasaad na may matibay umanong ebidensya o alegasyon laban kay Paolo. Ayon kay Drilon, magagamit na pagkakataon nina Paolo at Agriculture Undersecretary Walden Carpio ang Senate hearing para magpaliwanag at linisin ang kanilang pangalan sa mga alegasyon laban sa kanila. ""It is best that the Senate Blue Ribbon Committee resume its investigation in order that those named in the video, particularly Mr. Duterte and Agriculture Undersecretary Waldo Carpio can clear their names,"" ayon kay Drilon sa Kapihan forum sa Senado. Dagdag ni Drilon, maaaring idetalye ni Paolo sa pagdinig ang tinutukoy nitong JS na anito'y nagpakalat ng video habang puwede naman hanapin ng Blue Ribbon Committee ang nagpakilalang Bikoy na may hawak umanong ebidensya. Una ng iginiit ni Paolo, walang basehan at pawang imbento lang ang listahan dahil ginagawa lang umano ni Bikoy ang mga bintang na una nang ibinato sa kaniya ni Senator Antonio Trillanes IV. Sinampahan naman ni Paolo si Trillanes dahil sa kaniyang mga akusasyon. ""He may deny it, but the video supposedly showing my involvement in the illegal drug trade in the country has been clearly stamped with the indelible Trillanes signature of being a desperate mercenary, one who has done nothing good but attack the government,"" ani Paolo. ""I have filed cases against Mr. Trillanes for ruining my name. I will file another string of cases for his continued attempts to destroy my reputation,"" dagdag niya."
1,"Nakapangingilabot ang mga nangyari sa isang viral video kung saan isang matandang lalaki ang nakuhanan habang minomolestiya ang isang batang babae. Makikita sa video kung paano hinahawakan ng suspek ang ibabang parte ng katawan ng bata sa loob ng isang branch ng Mang Inasal. Hindi nagpaawat sa kanyang ginagawa ang matandang lalaki kahit maraming tao ang nakapaligid sa kanila. Tila hindi ito ang unang beses na ginawa ng suspek dahil walang imik ang batang babae habang ginagawa ang krimen. Ayon sa nag-upload ng video na si Katheryn Molina, nakuha lang niya ang video mula sa isang netizen na nag-share lang din sa Facebook. Nais ni Molina na kumalat ang video upang matulungan ang bata. Na-report na rin aniya ang insidente sa Department of Social Welfare and Development (DSWD). BASAHIN ANG BUONG PAHAYAG NI KATHERYN MOLINA: Ayon naman sa ilang netizens, dapat ay tinulungan na lang ng kumuha ng video ang bata sa halip na kinuhanan ito habang minomolestiya."
